interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;11051.00;DEFAULT_EDGEDATA;0;8.62;39;2397;218;0;0;8.62;2436;4.31;1.26;2603.20;25.57;0.88;296.37;1.07;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.23;0;75;219;0;0;0.12;75;0.06;0.64;34.83;29.00;1.00;0.01;0.46;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.69;0;810;22;0;0;1.34;810;0.67;0.84;531.15;27.27;0.94;29.10;0.66;0.00
0.00;11051.00;DEFAULT_EDGEDATA;21;11.75;0;3561;220;0;0;3.92;3540;1.96;2.00;6483.77;27.43;0.94;308.44;1.82;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.11;27;2013;221;0;0;7.11;2040;3.55;1.42;2497.70;25.97;0.89;250.34;1.22;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;21.87;18;6465;223;0;0;7.29;6483;3.64;9.82;62464.84;26.83;0.92;4240.23;9.64;0.00
0.00;11051.00;DEFAULT_EDGEDATA;18;26.83;36;7224;224;0;0;8.94;7242;4.47;8.86;62807.66;24.49;0.84;9450.96;8.65;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.25;0;81;225;0;0;0.25;81;0.13;0.50;26.11;28.92;1.00;0.06;0.32;0.00
0.00;11051.00;DEFAULT_EDGEDATA;60;4.80;18;1440;226;0;0;2.40;1398;1.20;1.33;1676.37;27.51;0.95;68.65;1.15;0.00
0.00;11051.00;DEFAULT_EDGEDATA;15;12.26;0;2769;227;0;0;6.13;2754;3.06;1.77;4221.43;20.44;0.70;1224.02;1.52;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;4.86;0;1512;228;0;0;2.43;1512;1.21;1.06;1326.98;28.16;0.97;25.03;0.88;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;22.60;54;6699;229;0;0;4.52;6753;2.26;1.49;8806.58;27.04;0.93;536.86;1.30;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.21;249;1956;23;0;0;3.60;2205;1.80;0.48;664.40;27.68;0.95;25.08;0.30;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.05;0;957;230;0;0;1.53;957;0.76;0.96;749.76;28.36;0.98;8.02;0.78;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;9.03;309;2538;231;0;0;2.26;2847;1.13;2.43;6405.71;28.53;0.98;45.70;2.25;0.00
0.00;11051.00;DEFAULT_EDGEDATA;195;1.82;42;528;232;0;0;1.82;375;0.91;4.07;2220.47;28.39;0.98;30.68;3.90;0.00
0.00;11051.00;DEFAULT_EDGEDATA;111;20.71;18;6342;233;0;0;5.18;6249;2.59;4.45;27172.01;27.78;0.96;1020.47;4.27;0.00
0.00;11051.00;DEFAULT_EDGEDATA;48;23.58;33;6825;234;0;0;11.79;6810;5.89;2.43;15358.65;26.32;0.91;1299.48;2.24;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;22.11;0;6333;235;0;0;11.05;6333;5.53;1.01;5159.79;25.92;0.89;518.83;0.81;0.00
0.00;11051.00;DEFAULT_EDGEDATA;1923;66.45;1884;14979;236;0;0;11.07;14940;5.54;3.43;54162.35;22.96;0.79;10904.98;3.21;0.00
0.00;11051.00;DEFAULT_EDGEDATA;21;14.55;0;4467;237;0;0;4.85;4446;2.42;0.78;2682.92;27.79;0.96;91.58;0.60;0.00
0.00;11051.00;DEFAULT_EDGEDATA;27;16.63;0;4836;238;0;0;5.54;4809;2.77;3.21;14607.60;26.32;0.91;1270.74;3.02;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.55;0;810;239;0;0;1.28;810;0.64;2.51;1894.12;28.72;0.99;8.07;2.34;0.00
0.00;11051.00;DEFAULT_EDGEDATA;60;15.60;234;4485;24;0;0;5.20;4659;2.60;0.80;2913.98;27.37;0.94;142.77;0.62;0.00
0.00;11051.00;DEFAULT_EDGEDATA;120;1.60;0;507;240;0;0;0.80;387;0.40;0.70;265.54;28.66;0.99;0.07;0.52;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.87;594;0;241;0;0;0.93;594;0.47;0.65;282.88;28.81;0.99;0.07;0.48;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.06;0;957;242;0;0;3.06;957;1.53;0.60;401.45;28.30;0.97;6.33;0.42;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;10.93;18;3264;243;0;0;5.47;3282;2.73;0.90;2333.85;27.17;0.93;135.63;0.71;0.00
0.00;11051.00;DEFAULT_EDGEDATA;618;1.98;0;618;244;0;0;0.99;0;0.50;1.27;673.94;28.18;0.97;14.61;1.09;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;10.77;114;3174;245;0;0;5.38;3288;2.69;1.92;5718.73;27.64;0.95;219.42;1.74;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.29;93;0;246;0;0;0.29;93;0.14;0.75;53.63;29.15;1.00;0.39;0.58;0.00
0.00;11051.00;DEFAULT_EDGEDATA;30;1.80;0;567;247;0;0;0.90;537;0.45;4.19;2273.60;28.54;0.98;12.27;4.01;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.16;0;369;248;0;0;1.16;369;0.58;0.68;188.50;28.82;0.99;0.43;0.51;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.25;0;81;249;0;0;0.25;81;0.13;0.52;28.41;28.91;0.99;0.07;0.35;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.25;0;81;25;0;0;0.25;81;0.13;0.56;31.12;28.92;1.00;0.07;0.38;0.00
0.00;11051.00;DEFAULT_EDGEDATA;21;53.22;96;15093;250;0;0;10.64;15168;5.32;2.99;42487.73;25.83;0.89;4311.08;2.80;0.00
0.00;11051.00;DEFAULT_EDGEDATA;39;9.14;9;2802;251;0;0;4.57;2772;2.28;2.21;5703.90;27.84;0.96;195.17;2.03;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;16.74;0;4959;252;0;0;8.37;4959;4.19;0.60;2026.08;26.80;0.92;139.16;0.41;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.92;0;1227;253;0;0;3.92;1227;1.96;0.78;740.83;28.32;0.97;11.08;0.60;0.00
0.00;11051.00;DEFAULT_EDGEDATA;540;48.84;0;13689;254;0;0;9.77;13149;4.88;2.83;36080.48;25.36;0.87;4231.59;2.64;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;12.10;0;3618;255;0;0;6.05;3618;3.02;0.99;2908.31;27.06;0.93;175.88;0.80;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.12;12;324;256;0;0;1.12;336;0.56;2.58;804.00;27.22;0.94;44.18;2.39;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.78;0;1149;257;0;0;3.78;1149;1.89;3.21;3475.82;27.51;0.95;136.59;3.03;0.00
0.00;11051.00;DEFAULT_EDGEDATA;90;12.96;12;3759;258;0;0;6.48;3681;3.24;1.49;4893.00;26.33;0.91;424.27;1.30;0.00
0.00;11051.00;DEFAULT_EDGEDATA;1338;53.72;0;16431;259;0;0;10.74;15093;5.37;1.15;15873.55;27.68;0.95;591.28;0.97;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.88;0;279;26;0;0;0.88;279;0.44;0.31;36.82;28.64;0.99;0.26;0.13;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.72;45;498;260;0;0;0.86;543;0.43;1.78;872.73;28.56;0.98;4.82;1.61;0.00
0.00;11051.00;DEFAULT_EDGEDATA;321;59.75;324;16614;261;0;0;9.96;16617;4.98;2.25;34772.17;25.65;0.88;3776.18;2.05;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;9.38;0;2859;262;0;0;4.69;2859;2.35;0.84;1872.16;27.58;0.95;79.24;0.65;0.00
0.00;11051.00;DEFAULT_EDGEDATA;24;25.79;234;7233;264;0;0;8.60;7443;4.30;1.02;6156.43;26.20;0.90;551.63;0.82;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.38;135;2196;265;0;0;2.46;2331;1.23;1.36;2769.34;28.59;0.98;21.88;1.19;0.00
0.00;11051.00;DEFAULT_EDGEDATA;9;1.69;0;528;266;0;0;1.69;519;0.85;1.37;628.56;28.24;0.97;9.01;1.19;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;13.98;0;2436;268;0;0;13.98;2436;6.99;2.49;5290.04;15.76;0.54;2399.65;2.17;0.00
0.00;11051.00;DEFAULT_EDGEDATA;96;9.84;0;2928;269;0;0;4.92;2832;2.46;0.92;2163.20;26.94;0.93;145.65;0.74;0.00
0.00;11051.00;DEFAULT_EDGEDATA;48;6.27;0;1956;27;0;0;2.09;1908;1.04;1.16;1915.73;28.25;0.97;39.00;0.98;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;43.59;75;11985;270;0;0;10.90;12060;5.45;3.02;33990.69;25.04;0.86;4436.57;2.82;0.00
0.00;11051.00;DEFAULT_EDGEDATA;456;5.33;0;1662;271;0;0;1.33;1206;0.67;1.82;2723.28;28.23;0.97;47.20;1.64;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.71;0;828;272;0;0;2.71;828;1.35;1.03;704.82;27.68;0.95;24.86;0.85;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;44.91;270;11847;273;0;0;8.98;12117;4.49;2.44;27140.93;24.42;0.84;4095.19;2.24;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.25;18;687;274;0;0;1.13;705;0.56;0.80;442.53;28.31;0.97;5.92;0.63;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.71;540;0;275;0;0;0.57;540;0.29;0.77;321.17;28.55;0.98;3.98;0.59;0.00
0.00;11051.00;DEFAULT_EDGEDATA;66;28.39;87;5853;276;0;0;7.10;5874;3.55;1.04;4637.40;18.93;0.94;227.66;0.78;0.00
0.00;11051.00;DEFAULT_EDGEDATA;126;17.32;57;3564;277;0;0;4.33;3495;2.17;2.74;8958.48;18.92;0.94;455.73;2.47;0.00
0.00;11051.00;DEFAULT_EDGEDATA;1485;43.52;33;12120;278;0;0;10.88;10668;5.44;2.24;24840.98;25.27;0.87;2994.79;2.04;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.31;18;390;279;0;0;0.65;408;0.33;1.16;401.29;28.21;0.97;4.58;0.98;0.00
0.00;11051.00;DEFAULT_EDGEDATA;48;5.01;99;1422;28;0;0;2.51;1473;1.25;2.10;2920.85;27.45;0.94;125.51;1.92;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;12.33;0;3627;280;0;0;6.17;3627;3.08;0.69;1827.77;26.61;0.92;140.44;0.50;0.00
0.00;11051.00;DEFAULT_EDGEDATA;9;24.52;219;6837;281;0;0;8.17;7047;4.09;2.14;13756.78;26.04;0.90;1309.28;1.95;0.00
0.00;11051.00;DEFAULT_EDGEDATA;33;9.15;12;2763;282;0;0;4.57;2742;2.29;1.45;3510.34;27.45;0.94;171.03;1.26;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;28.04;0;7995;283;0;0;9.35;7995;4.67;1.22;8202.97;25.80;0.89;844.45;1.03;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;28.48;204;6663;284;0;0;14.24;6867;7.12;3.90;25221.52;21.82;0.75;6075.86;3.67;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.71;129;1002;285;0;0;1.85;1131;0.93;0.30;137.28;27.60;0.95;5.55;0.12;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.80;0;888;286;0;0;0.93;888;0.47;2.99;2497.79;28.69;0.99;8.61;2.81;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.70;39;2301;287;0;0;3.85;2340;1.92;3.68;8191.55;27.50;0.95;335.01;3.50;0.00
0.00;11051.00;DEFAULT_EDGEDATA;63;2.09;0;657;288;0;0;2.09;594;1.05;0.49;209.51;28.41;0.98;2.44;0.32;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;29.63;1647;7269;289;0;0;7.41;8916;3.70;3.56;30064.39;27.23;0.94;1555.29;3.37;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;16.79;0;4959;29;0;0;8.40;4959;4.20;0.60;2032.12;26.72;0.92;145.19;0.41;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.67;54;2031;290;0;0;3.33;2085;1.67;4.10;8171.65;28.29;0.97;121.84;3.92;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;11.39;0;3255;291;0;0;3.80;3255;1.90;3.23;9883.33;25.87;0.89;986.40;3.04;0.00
0.00;11051.00;DEFAULT_EDGEDATA;27;5.11;0;1626;294;0;0;2.55;1599;1.28;0.38;342.47;28.82;0.99;0.20;0.21;0.00
0.00;11051.00;DEFAULT_EDGEDATA;180;2.66;0;822;295;0;0;1.33;642;0.66;1.67;1224.86;28.01;0.96;33.62;1.49;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;24.84;18;6864;296;0;0;8.28;6882;4.14;3.26;21059.41;25.07;0.86;2706.99;3.06;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;5.03;105;1461;297;0;0;2.51;1566;1.26;1.88;2671.35;28.19;0.97;56.72;1.71;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.95;0;300;298;0;0;0.95;300;0.47;0.52;103.54;28.60;0.98;0.66;0.35;0.00
0.00;11051.00;DEFAULT_EDGEDATA;213;38.61;171;10545;299;0;0;9.65;10503;4.83;1.91;18358.06;25.11;0.86;2316.06;1.71;0.00
0.00;11051.00;DEFAULT_EDGEDATA;42;29.05;63;7974;3;0;0;9.68;7995;4.84;6.62;51603.01;25.03;0.86;6680.09;6.42;0.00
0.00;11051.00;DEFAULT_EDGEDATA;567;11.85;0;3531;30;0;0;3.95;2964;1.98;1.56;4869.49;26.96;0.93;310.73;1.38;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;5.01;51;1488;300;0;0;2.50;1539;1.25;2.05;2871.31;27.80;0.96;100.16;1.87;0.00
0.00;11051.00;DEFAULT_EDGEDATA;18;11.54;45;3453;301;0;0;5.77;3480;2.88;0.91;2559.26;27.43;0.94;122.35;0.73;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.80;24;543;302;0;0;0.90;567;0.45;0.52;194.81;28.44;0.98;1.88;0.34;0.00
0.00;11051.00;DEFAULT_EDGEDATA;12;2.62;0;816;303;0;0;2.62;804;1.31;0.40;184.76;28.22;0.97;3.07;0.23;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;19.86;99;5898;304;0;0;6.62;5997;3.31;1.05;5193.68;27.33;0.94;266.82;0.87;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;4.70;0;1479;305;0;0;1.57;1479;0.78;1.31;1676.41;28.49;0.98;17.39;1.13;0.00
0.00;11051.00;DEFAULT_EDGEDATA;60;13.83;0;4032;306;0;0;4.61;3972;2.31;3.33;12656.40;26.37;0.91;1081.54;3.14;0.00
0.00;11051.00;DEFAULT_EDGEDATA;108;43.90;0;11643;307;0;0;10.98;11535;5.49;3.11;33841.79;24.00;0.83;5638.98;2.91;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.65;324;1749;308;0;0;2.22;2073;1.11;1.79;3351.89;28.19;0.97;69.56;1.62;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.86;0;882;309;0;0;1.43;882;0.71;1.32;1005.00;27.93;0.96;26.29;1.14;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;9.92;0;3036;31;0;0;4.96;3036;2.48;1.58;4260.36;27.69;0.95;165.09;1.40;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.71;39;816;310;0;0;1.35;855;0.68;1.69;1294.90;28.58;0.98;13.45;1.51;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.07;69;270;311;0;0;0.54;339;0.27;0.48;103.94;28.64;0.99;0.18;0.31;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.17;0;684;312;0;0;1.08;684;0.54;0.54;250.28;28.53;0.98;1.50;0.37;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;5.59;0;1749;313;0;0;1.86;1749;0.93;2.06;3293.81;28.33;0.97;54.30;1.88;0.00
0.00;11051.00;DEFAULT_EDGEDATA;15;0.27;0;87;314;0;0;0.27;72;0.14;1.24;92.49;28.76;0.99;0.38;1.06;0.00
0.00;11051.00;DEFAULT_EDGEDATA;60;10.34;0;3186;315;0;0;10.34;3126;5.17;0.41;728.86;27.89;0.96;22.62;0.23;0.00
0.00;11051.00;DEFAULT_EDGEDATA;12;2.46;15;756;316;0;0;2.46;759;1.23;2.13;1506.01;28.31;0.97;20.28;1.95;0.00
0.00;11051.00;DEFAULT_EDGEDATA;282;58.82;0;15390;317;0;0;9.80;15108;4.90;28.38;433494.85;23.68;0.81;76641.39;28.17;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.20;30;1875;318;0;0;3.10;1905;1.55;2.54;4505.15;27.82;0.96;137.88;2.36;0.00
0.00;11051.00;DEFAULT_EDGEDATA;63;20.14;36;5865;319;0;0;6.71;5838;3.36;0.99;4752.87;26.51;0.91;369.30;0.81;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.97;18;603;32;0;0;0.99;621;0.49;0.48;190.74;28.52;0.98;1.49;0.31;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.73;42;822;320;0;0;1.36;864;0.68;1.71;1330.28;28.64;0.99;6.21;1.54;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.84;0;891;321;0;0;2.84;891;1.42;0.37;172.02;28.38;0.98;1.87;0.19;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;13.75;396;3825;322;0;0;4.58;4221;2.29;1.54;5741.21;27.78;0.96;206.29;1.36;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;51.35;0;13077;324;0;0;10.27;13077;5.14;2.30;27279.68;23.04;0.79;5426.37;2.09;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;25.93;33;7401;325;0;0;8.64;7434;4.32;1.19;7407.85;25.94;0.89;727.91;1.00;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.77;39;837;326;0;0;0.92;876;0.46;1.16;865.69;28.66;0.99;6.86;0.99;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;22.05;0;6285;327;0;0;11.03;6285;5.51;0.73;3396.87;25.79;0.89;356.83;0.54;0.00
0.00;11051.00;DEFAULT_EDGEDATA;51;5.81;0;1779;328;0;0;1.94;1728;0.97;1.14;1710.36;27.70;0.95;68.32;0.96;0.00
0.00;11051.00;DEFAULT_EDGEDATA;36;12.64;18;3690;329;0;0;6.32;3672;3.16;2.51;8596.64;26.54;0.91;678.92;2.32;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;24.18;108;6726;33;0;0;8.06;6834;4.03;2.13;13202.41;25.57;0.88;1469.25;1.93;0.00
0.00;11051.00;DEFAULT_EDGEDATA;12;3.05;0;960;330;0;0;1.52;948;0.76;0.63;432.85;28.52;0.98;4.36;0.45;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.23;81;891;331;0;0;3.23;972;1.61;0.49;294.76;27.27;0.94;15.07;0.30;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;4.35;21;1311;332;0;0;2.17;1332;1.09;0.90;961.66;27.73;0.95;30.95;0.72;0.00
0.00;11051.00;DEFAULT_EDGEDATA;27;3.55;57;969;333;0;0;1.77;999;0.89;1.11;947.89;26.16;0.90;83.22;0.92;0.00
0.00;11051.00;DEFAULT_EDGEDATA;45;1.32;75;339;334;0;0;0.66;369;0.33;0.43;105.88;28.39;0.98;1.11;0.26;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;4.74;321;1158;335;0;0;1.58;1479;0.79;0.83;962.07;28.24;0.97;18.31;0.65;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.74;30;837;336;0;0;1.37;867;0.68;0.63;393.62;28.66;0.99;2.06;0.45;0.00
0.00;11051.00;DEFAULT_EDGEDATA;63;12.76;18;3795;337;0;0;6.38;3750;3.19;2.74;9725.77;27.04;0.93;598.97;2.55;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.86;57;2073;338;0;0;3.43;2130;1.72;0.73;1170.32;28.08;0.97;26.07;0.55;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;53.51;0;14481;339;0;0;10.70;14481;5.35;4.44;61329.78;24.49;0.84;9056.64;4.24;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.94;60;1149;34;0;0;1.97;1209;0.99;0.32;163.33;27.76;0.96;5.92;0.14;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;40.72;639;11265;340;0;0;8.14;11904;4.07;2.90;32237.64;26.45;0.91;2572.47;2.71;0.00
0.00;11051.00;DEFAULT_EDGEDATA;36;57.14;234;14769;341;0;0;11.43;14967;5.71;4.77;68430.85;23.76;0.82;11854.53;4.56;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;9.39;0;2859;342;0;0;4.70;2859;2.35;0.93;2149.86;27.54;0.95;93.81;0.75;0.00
0.00;11051.00;DEFAULT_EDGEDATA;114;13.22;0;3816;343;0;0;4.41;3702;2.20;7.40;27491.31;26.12;0.90;2586.07;7.20;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.29;0;93;344;0;0;0.29;93;0.14;2.17;185.90;29.36;1.01;0.01;2.00;0.00
0.00;11051.00;DEFAULT_EDGEDATA;30;25.11;138;7125;345;0;0;8.37;7233;4.19;1.04;6178.00;26.17;0.90;559.84;0.85;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;36.19;0;7725;346;0;0;36.19;7725;18.09;1.72;11304.91;19.32;0.66;3713.19;1.46;0.00
0.00;11051.00;DEFAULT_EDGEDATA;180;11.73;0;3723;347;0;0;3.91;3543;1.96;0.82;2393.82;28.71;0.99;11.60;0.64;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;8.15;42;2496;348;0;0;4.07;2538;2.04;0.96;1997.58;28.18;0.97;35.72;0.79;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.13;42;0;349;0;0;0.06;42;0.03;0.75;24.24;29.30;1.01;0.00;0.58;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.98;0;2376;35;0;0;7.98;2376;3.99;0.99;1903.22;26.95;0.93;125.61;0.80;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.65;69;1086;350;0;0;1.22;1155;0.61;1.47;1492.85;28.60;0.98;16.33;1.29;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;5.41;0;1638;351;0;0;2.70;1638;1.35;1.03;1385.10;27.40;0.94;59.03;0.85;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;5.21;0;1620;352;0;0;5.21;1620;2.61;0.66;781.22;28.12;0.97;16.54;0.48;0.00
0.00;11051.00;DEFAULT_EDGEDATA;27;2.97;0;933;353;0;0;2.97;906;1.49;0.63;419.95;28.42;0.98;6.19;0.45;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.71;30;192;354;0;0;0.35;222;0.18;0.44;58.89;28.42;0.98;0.33;0.27;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;24.99;78;6882;355;0;0;8.33;6960;4.16;5.43;36411.88;25.20;0.87;4516.66;5.23;0.00
0.00;11051.00;DEFAULT_EDGEDATA;426;13.88;21;4170;356;0;0;4.63;3765;2.31;1.00;3410.25;27.32;0.94;172.06;0.81;0.00
0.00;11051.00;DEFAULT_EDGEDATA;144;25.26;18;7470;357;0;0;8.42;7344;4.21;3.34;23579.66;26.82;0.92;1640.34;3.15;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;30.87;0;8898;358;0;0;6.17;8898;3.09;5.81;49966.34;26.09;0.90;4652.54;5.62;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.76;12;543;359;0;0;0.88;555;0.44;0.49;174.95;28.49;0.98;1.48;0.32;0.00
0.00;11051.00;DEFAULT_EDGEDATA;60;6.31;12;1902;36;0;0;3.16;1854;1.58;1.17;1890.15;27.43;0.94;82.38;0.99;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;22.17;0;6285;360;0;0;11.08;6285;5.54;1.16;6050.33;25.66;0.88;663.49;0.96;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;22.48;0;6375;361;0;0;11.24;6375;5.62;1.09;5730.76;25.66;0.88;614.91;0.90;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.26;2196;0;362;0;0;2.42;2196;1.21;0.90;1579.14;27.35;0.94;81.79;0.72;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;8.31;279;2331;363;0;0;2.77;2610;1.39;1.41;3220.22;28.41;0.98;45.86;1.23;0.00
0.00;11051.00;DEFAULT_EDGEDATA;411;14.41;42;4356;364;0;0;3.60;3987;1.80;1.44;5550.38;27.62;0.95;210.84;1.26;0.00
0.00;11051.00;DEFAULT_EDGEDATA;9;11.78;0;3540;365;0;0;3.93;3531;1.96;1.55;4830.32;27.20;0.94;269.25;1.36;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.26;36;1875;366;0;0;3.13;1911;1.57;2.11;3685.30;27.61;0.95;139.00;1.93;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.80;0;855;367;0;0;1.40;855;0.70;1.73;1323.96;27.65;0.95;56.73;1.55;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.68;57;2016;368;0;0;3.34;2073;1.67;0.78;1254.41;28.08;0.97;27.55;0.61;0.00
0.00;11051.00;DEFAULT_EDGEDATA;120;45.45;129;12996;369;0;0;11.36;13005;5.68;11.65;150416.89;26.13;0.90;13849.15;11.46;0.00
0.00;11051.00;DEFAULT_EDGEDATA;123;17.86;0;5586;37;0;0;5.95;5463;2.98;1.59;7867.01;28.30;0.97;143.79;1.41;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.56;0;810;371;0;0;2.56;810;1.28;0.61;356.38;28.59;0.98;1.49;0.44;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.36;105;642;372;0;0;1.18;747;0.59;1.77;1191.70;28.58;0.98;9.73;1.60;0.00
0.00;11051.00;DEFAULT_EDGEDATA;114;0.95;0;300;373;0;0;0.95;186;0.48;0.66;145.63;28.57;0.98;0.70;0.49;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.55;51;2223;374;0;0;3.77;2274;1.89;3.07;6568.74;27.27;0.94;318.48;2.89;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;37.93;75;10503;375;0;0;9.48;10578;4.74;1.89;17930.42;25.24;0.87;2187.12;1.70;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.16;0;51;376;0;0;0.16;51;0.08;1.18;51.16;28.74;0.99;0.01;1.00;0.00
0.00;11051.00;DEFAULT_EDGEDATA;2634;8.82;0;2634;377;0;0;2.94;0;1.47;6.42;16423.78;27.01;0.93;1021.84;6.24;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;26.59;42;7725;378;0;0;13.29;7767;6.65;0.74;4266.39;26.43;0.91;345.83;0.55;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.45;93;2205;379;0;0;3.73;2298;1.86;0.49;705.10;27.90;0.96;21.54;0.31;0.00
