Detector;Time;qPKW;vPKW
det132_3;1320.0;881.0;27.883021411576664
det132_3;1380.0;881.0;27.883021411576664
det167_0;0.0;823.0;28.61101168443886
det167_0;60.0;823.0;28.61101168443886
det167_0;120.0;823.0;28.61101168443886
det167_0;180.0;823.0;28.61101168443886
det167_0;240.0;823.0;28.61101168443886
det167_0;300.0;823.0;28.61101168443886
det167_0;360.0;823.0;28.61101168443886
det167_0;420.0;823.0;28.61101168443886
det167_0;480.0;823.0;28.61101168443886
det167_0;540.0;823.0;28.61101168443886
det167_0;600.0;823.0;28.61101168443886
det167_0;660.0;823.0;28.61101168443886
det167_0;720.0;823.0;28.61101168443886
det167_0;780.0;823.0;28.61101168443886
det167_0;840.0;823.0;28.61101168443886
det167_0;900.0;823.0;28.61101168443886
det167_0;960.0;823.0;28.61101168443886
det167_0;1020.0;823.0;28.61101168443886
det167_0;1080.0;823.0;28.61101168443886
det167_0;1140.0;823.0;28.61101168443886
det167_0;1200.0;823.0;28.61101168443886
det167_0;1260.0;823.0;28.61101168443886
det167_0;1320.0;823.0;28.61101168443886
det167_0;1380.0;823.0;28.61101168443886
det167_1;0.0;823.0;28.61101168443886
det167_1;60.0;823.0;28.61101168443886
det167_1;120.0;823.0;28.61101168443886
det167_1;180.0;823.0;28.61101168443886
det167_1;240.0;823.0;28.61101168443886
det167_1;300.0;823.0;28.61101168443886
det167_1;360.0;823.0;28.61101168443886
det167_1;420.0;823.0;28.61101168443886
det167_1;480.0;823.0;28.61101168443886
det167_1;540.0;823.0;28.61101168443886
det167_1;600.0;823.0;28.61101168443886
det167_1;660.0;823.0;28.61101168443886
det167_1;720.0;823.0;28.61101168443886
det167_1;780.0;823.0;28.61101168443886
det167_1;840.0;823.0;28.61101168443886
det167_1;900.0;823.0;28.61101168443886
det167_1;960.0;823.0;28.61101168443886
det167_1;1020.0;823.0;28.61101168443886
det167_1;1080.0;823.0;28.61101168443886
det167_1;1140.0;823.0;28.61101168443886
det167_1;1200.0;823.0;28.61101168443886
det167_1;1260.0;823.0;28.61101168443886
det167_1;1320.0;823.0;28.61101168443886
det167_1;1380.0;823.0;28.61101168443886
det167_2;0.0;823.0;28.61101168443886
det167_2;60.0;823.0;28.61101168443886
det167_2;120.0;823.0;28.61101168443886
det167_2;180.0;823.0;28.61101168443886
det167_2;240.0;823.0;28.61101168443886
det167_2;300.0;823.0;28.61101168443886
det167_2;360.0;823.0;28.61101168443886
det167_2;420.0;823.0;28.61101168443886
det167_2;480.0;823.0;28.61101168443886
det167_2;540.0;823.0;28.61101168443886
det167_2;600.0;823.0;28.61101168443886
det167_2;660.0;823.0;28.61101168443886
det167_2;720.0;823.0;28.61101168443886
det167_2;780.0;823.0;28.61101168443886
det167_2;840.0;823.0;28.61101168443886
det167_2;900.0;823.0;28.61101168443886
det167_2;960.0;823.0;28.61101168443886
det167_2;1020.0;823.0;28.61101168443886
det167_2;1080.0;823.0;28.61101168443886
det167_2;1140.0;823.0;28.61101168443886
det167_2;1200.0;823.0;28.61101168443886
det167_2;1260.0;823.0;28.61101168443886
det167_2;1320.0;823.0;28.61101168443886
det167_2;1380.0;823.0;28.61101168443886
det167_3;0.0;823.0;28.61101168443886
det167_3;60.0;823.0;28.61101168443886
det167_3;120.0;823.0;28.61101168443886
det167_3;180.0;823.0;28.61101168443886
det167_3;240.0;823.0;28.61101168443886
det167_3;300.0;823.0;28.61101168443886
det167_3;360.0;823.0;28.61101168443886
det167_3;420.0;823.0;28.61101168443886
det167_3;480.0;823.0;28.61101168443886
det167_3;540.0;823.0;28.61101168443886
det167_3;600.0;823.0;28.61101168443886
det167_3;660.0;823.0;28.61101168443886
det167_3;720.0;823.0;28.61101168443886
det167_3;780.0;823.0;28.61101168443886
det167_3;840.0;823.0;28.61101168443886
det167_3;900.0;823.0;28.61101168443886
det167_3;960.0;823.0;28.61101168443886
det167_3;1020.0;823.0;28.61101168443886
det167_3;1080.0;823.0;28.61101168443886
det167_3;1140.0;823.0;28.61101168443886
det167_3;1200.0;823.0;28.61101168443886
det167_3;1260.0;823.0;28.61101168443886
det167_3;1320.0;823.0;28.61101168443886
det167_3;1380.0;823.0;28.61101168443886
det167_4;0.0;823.0;28.61101168443886
det167_4;60.0;823.0;28.61101168443886
det167_4;120.0;823.0;28.61101168443886
det167_4;180.0;823.0;28.61101168443886
det167_4;240.0;823.0;28.61101168443886
det167_4;300.0;823.0;28.61101168443886
det167_4;360.0;823.0;28.61101168443886
det167_4;420.0;823.0;28.61101168443886
det167_4;480.0;823.0;28.61101168443886
det167_4;540.0;823.0;28.61101168443886
det167_4;600.0;823.0;28.61101168443886
det167_4;660.0;823.0;28.61101168443886
det167_4;720.0;823.0;28.61101168443886
det167_4;780.0;823.0;28.61101168443886
det167_4;840.0;823.0;28.61101168443886
det167_4;900.0;823.0;28.61101168443886
det167_4;960.0;823.0;28.61101168443886
det167_4;1020.0;823.0;28.61101168443886
det167_4;1080.0;823.0;28.61101168443886
det167_4;1140.0;823.0;28.61101168443886
det167_4;1200.0;823.0;28.61101168443886
det167_4;1260.0;823.0;28.61101168443886
det167_4;1320.0;823.0;28.61101168443886
det167_4;1380.0;823.0;28.61101168443886
det167_5;0.0;823.0;28.61101168443886
det167_5;60.0;823.0;28.61101168443886
det167_5;120.0;823.0;28.61101168443886
det167_5;180.0;823.0;28.61101168443886
det167_5;240.0;823.0;28.61101168443886
det167_5;300.0;823.0;28.61101168443886
det167_5;360.0;823.0;28.61101168443886
det167_5;420.0;823.0;28.61101168443886
det167_5;480.0;823.0;28.61101168443886
det167_5;540.0;823.0;28.61101168443886
det167_5;600.0;823.0;28.61101168443886
det167_5;660.0;823.0;28.61101168443886
det167_5;720.0;823.0;28.61101168443886
det167_5;780.0;823.0;28.61101168443886
det167_5;840.0;823.0;28.61101168443886
det167_5;900.0;823.0;28.61101168443886
det167_5;960.0;823.0;28.61101168443886
det167_5;1020.0;823.0;28.61101168443886
det167_5;1080.0;823.0;28.61101168443886
det167_5;1140.0;823.0;28.61101168443886
det167_5;1200.0;823.0;28.61101168443886
det167_5;1260.0;823.0;28.61101168443886
det167_5;1320.0;823.0;28.61101168443886
det167_5;1380.0;823.0;28.61101168443886
det168_0;0.0;911.0;28.18133474049549
det168_0;60.0;911.0;28.18133474049549
det168_0;120.0;911.0;28.18133474049549
det168_0;180.0;911.0;28.18133474049549
det168_0;240.0;911.0;28.18133474049549
det168_0;300.0;911.0;28.18133474049549
det168_0;360.0;911.0;28.18133474049549
det168_0;420.0;911.0;28.18133474049549
det168_0;480.0;911.0;28.18133474049549
det168_0;540.0;911.0;28.18133474049549
det168_0;600.0;911.0;28.18133474049549
det168_0;660.0;911.0;28.18133474049549
det168_0;720.0;911.0;28.18133474049549
det168_0;780.0;911.0;28.18133474049549
det168_0;840.0;911.0;28.18133474049549
det168_0;900.0;911.0;28.18133474049549
det168_0;960.0;911.0;28.18133474049549
det168_0;1020.0;911.0;28.18133474049549
det168_0;1080.0;911.0;28.18133474049549
det168_0;1140.0;911.0;28.18133474049549
det168_0;1200.0;911.0;28.18133474049549
det168_0;1260.0;911.0;28.18133474049549
det168_0;1320.0;911.0;28.18133474049549
det168_0;1380.0;911.0;28.18133474049549
det168_1;0.0;911.0;28.18133474049549
det168_1;60.0;911.0;28.18133474049549
det168_1;120.0;911.0;28.18133474049549
det168_1;180.0;911.0;28.18133474049549
det168_1;240.0;911.0;28.18133474049549
det168_1;300.0;911.0;28.18133474049549
det168_1;360.0;911.0;28.18133474049549
det168_1;420.0;911.0;28.18133474049549
det168_1;480.0;911.0;28.18133474049549
det168_1;540.0;911.0;28.18133474049549
det168_1;600.0;911.0;28.18133474049549
det168_1;660.0;911.0;28.18133474049549
det168_1;720.0;911.0;28.18133474049549
det168_1;780.0;911.0;28.18133474049549
det168_1;840.0;911.0;28.18133474049549
det168_1;900.0;911.0;28.18133474049549
det168_1;960.0;911.0;28.18133474049549
det168_1;1020.0;911.0;28.18133474049549
det168_1;1080.0;911.0;28.18133474049549
det168_1;1140.0;911.0;28.18133474049549
det168_1;1200.0;911.0;28.18133474049549
det168_1;1260.0;911.0;28.18133474049549
det168_1;1320.0;911.0;28.18133474049549
det168_1;1380.0;911.0;28.18133474049549
det168_2;0.0;911.0;28.18133474049549
det168_2;60.0;911.0;28.18133474049549
det168_2;120.0;911.0;28.18133474049549
det168_2;180.0;911.0;28.18133474049549
det168_2;240.0;911.0;28.18133474049549
det168_2;300.0;911.0;28.18133474049549
det168_2;360.0;911.0;28.18133474049549
det168_2;420.0;911.0;28.18133474049549
det168_2;480.0;911.0;28.18133474049549
det168_2;540.0;911.0;28.18133474049549
det168_2;600.0;911.0;28.18133474049549
det168_2;660.0;911.0;28.18133474049549
det168_2;720.0;911.0;28.18133474049549
det168_2;780.0;911.0;28.18133474049549
det168_2;840.0;911.0;28.18133474049549
det168_2;900.0;911.0;28.18133474049549
det168_2;960.0;911.0;28.18133474049549
det168_2;1020.0;911.0;28.18133474049549
det168_2;1080.0;911.0;28.18133474049549
det168_2;1140.0;911.0;28.18133474049549
det168_2;1200.0;911.0;28.18133474049549
det168_2;1260.0;911.0;28.18133474049549
det168_2;1320.0;911.0;28.18133474049549
det168_2;1380.0;911.0;28.18133474049549
det168_3;0.0;911.0;28.18133474049549
det168_3;60.0;911.0;28.18133474049549
det168_3;120.0;911.0;28.18133474049549
det168_3;180.0;911.0;28.18133474049549
det168_3;240.0;911.0;28.18133474049549
det168_3;300.0;911.0;28.18133474049549
det168_3;360.0;911.0;28.18133474049549
det168_3;420.0;911.0;28.18133474049549
det168_3;480.0;911.0;28.18133474049549
det168_3;540.0;911.0;28.18133474049549
det168_3;600.0;911.0;28.18133474049549
det168_3;660.0;911.0;28.18133474049549
det168_3;720.0;911.0;28.18133474049549
det168_3;780.0;911.0;28.18133474049549
det168_3;840.0;911.0;28.18133474049549
det168_3;900.0;911.0;28.18133474049549
det168_3;960.0;911.0;28.18133474049549
det168_3;1020.0;911.0;28.18133474049549
det168_3;1080.0;911.0;28.18133474049549
det168_3;1140.0;911.0;28.18133474049549
det168_3;1200.0;911.0;28.18133474049549
det168_3;1260.0;911.0;28.18133474049549
det168_3;1320.0;911.0;28.18133474049549
det168_3;1380.0;911.0;28.18133474049549
det168_4;0.0;911.0;28.18133474049549
det168_4;60.0;911.0;28.18133474049549
det168_4;120.0;911.0;28.18133474049549
det168_4;180.0;911.0;28.18133474049549
det168_4;240.0;911.0;28.18133474049549
det168_4;300.0;911.0;28.18133474049549
det168_4;360.0;911.0;28.18133474049549
det168_4;420.0;911.0;28.18133474049549
det168_4;480.0;911.0;28.18133474049549
det168_4;540.0;911.0;28.18133474049549
det168_4;600.0;911.0;28.18133474049549
det168_4;660.0;911.0;28.18133474049549
det168_4;720.0;911.0;28.18133474049549
det168_4;780.0;911.0;28.18133474049549
det168_4;840.0;911.0;28.18133474049549
det168_4;900.0;911.0;28.18133474049549
det168_4;960.0;911.0;28.18133474049549
det168_4;1020.0;911.0;28.18133474049549
det168_4;1080.0;911.0;28.18133474049549
det168_4;1140.0;911.0;28.18133474049549
det168_4;1200.0;911.0;28.18133474049549
det168_4;1260.0;911.0;28.18133474049549
det168_4;1320.0;911.0;28.18133474049549
det168_4;1380.0;911.0;28.18133474049549
det168_5;0.0;911.0;28.18133474049549
det168_5;60.0;911.0;28.18133474049549
det168_5;120.0;911.0;28.18133474049549
det168_5;180.0;911.0;28.18133474049549
det168_5;240.0;911.0;28.18133474049549
det168_5;300.0;911.0;28.18133474049549
det168_5;360.0;911.0;28.18133474049549
det168_5;420.0;911.0;28.18133474049549
det168_5;480.0;911.0;28.18133474049549
det168_5;540.0;911.0;28.18133474049549
det168_5;600.0;911.0;28.18133474049549
det168_5;660.0;911.0;28.18133474049549
det168_5;720.0;911.0;28.18133474049549
det168_5;780.0;911.0;28.18133474049549
det168_5;840.0;911.0;28.18133474049549
det168_5;900.0;911.0;28.18133474049549
det168_5;960.0;911.0;28.18133474049549
det168_5;1020.0;911.0;28.18133474049549
det168_5;1080.0;911.0;28.18133474049549
det168_5;1140.0;911.0;28.18133474049549
det168_5;1200.0;911.0;28.18133474049549
det168_5;1260.0;911.0;28.18133474049549
det168_5;1320.0;911.0;28.18133474049549
det168_5;1380.0;911.0;28.18133474049549
det214_0;0.0;982.0;24.317113333333335
det214_0;60.0;982.0;24.317113333333335
det214_0;120.0;982.0;24.317113333333335
det214_0;180.0;982.0;24.317113333333335
det214_0;240.0;982.0;24.317113333333335
det214_0;300.0;982.0;24.317113333333335
det214_0;360.0;982.0;24.317113333333335
det214_0;420.0;982.0;24.317113333333335
det214_0;480.0;982.0;24.317113333333335
det214_0;540.0;982.0;24.317113333333335
det214_0;600.0;982.0;24.317113333333335
det214_0;660.0;982.0;24.317113333333335
det214_0;720.0;982.0;24.317113333333335
det214_0;780.0;982.0;24.317113333333335
det214_0;840.0;982.0;24.317113333333335
det214_0;900.0;982.0;24.317113333333335
det214_0;960.0;982.0;24.317113333333335
det214_0;1020.0;982.0;24.317113333333335
det214_0;1080.0;982.0;24.317113333333335
det214_0;1140.0;982.0;24.317113333333335
det214_0;1200.0;982.0;24.317113333333335
det214_0;1260.0;982.0;24.317113333333335
det214_0;1320.0;982.0;24.317113333333335
det214_0;1380.0;982.0;24.317113333333335
det214_1;0.0;982.0;24.317113333333335
det214_1;60.0;982.0;24.317113333333335
det214_1;120.0;982.0;24.317113333333335
det214_1;180.0;982.0;24.317113333333335
det214_1;240.0;982.0;24.317113333333335
det214_1;300.0;982.0;24.317113333333335
det214_1;360.0;982.0;24.317113333333335
det214_1;420.0;982.0;24.317113333333335
det214_1;480.0;982.0;24.317113333333335
det214_1;540.0;982.0;24.317113333333335
det214_1;600.0;982.0;24.317113333333335
det214_1;660.0;982.0;24.317113333333335
det214_1;720.0;982.0;24.317113333333335
det214_1;780.0;982.0;24.317113333333335
det214_1;840.0;982.0;24.317113333333335
det214_1;900.0;982.0;24.317113333333335
det214_1;960.0;982.0;24.317113333333335
det214_1;1020.0;982.0;24.317113333333335
det214_1;1080.0;982.0;24.317113333333335
det214_1;1140.0;982.0;24.317113333333335
det214_1;1200.0;982.0;24.317113333333335
det214_1;1260.0;982.0;24.317113333333335
det214_1;1320.0;982.0;24.317113333333335
det214_1;1380.0;982.0;24.317113333333335
det214_2;0.0;982.0;24.317113333333335
det214_2;60.0;982.0;24.317113333333335
det214_2;120.0;982.0;24.317113333333335
det214_2;180.0;982.0;24.317113333333335
det214_2;240.0;982.0;24.317113333333335
det214_2;300.0;982.0;24.317113333333335
det214_2;360.0;982.0;24.317113333333335
det214_2;420.0;982.0;24.317113333333335
det214_2;480.0;982.0;24.317113333333335
det214_2;540.0;982.0;24.317113333333335
det214_2;600.0;982.0;24.317113333333335
det214_2;660.0;982.0;24.317113333333335
det214_2;720.0;982.0;24.317113333333335
det214_2;780.0;982.0;24.317113333333335
det214_2;840.0;982.0;24.317113333333335
det214_2;900.0;982.0;24.317113333333335
det214_2;960.0;982.0;24.317113333333335
det214_2;1020.0;982.0;24.317113333333335
det214_2;1080.0;982.0;24.317113333333335
det214_2;1140.0;982.0;24.317113333333335
det214_2;1200.0;982.0;24.317113333333335
det214_2;1260.0;982.0;24.317113333333335
det214_2;1320.0;982.0;24.317113333333335
det214_2;1380.0;982.0;24.317113333333335
det214_3;0.0;982.0;24.317113333333335
det214_3;60.0;982.0;24.317113333333335
det214_3;120.0;982.0;24.317113333333335
det214_3;180.0;982.0;24.317113333333335
det214_3;240.0;982.0;24.317113333333335
det214_3;300.0;982.0;24.317113333333335
det214_3;360.0;982.0;24.317113333333335
det214_3;420.0;982.0;24.317113333333335
det214_3;480.0;982.0;24.317113333333335
det214_3;540.0;982.0;24.317113333333335
det214_3;600.0;982.0;24.317113333333335
det214_3;660.0;982.0;24.317113333333335
det214_3;720.0;982.0;24.317113333333335
det214_3;780.0;982.0;24.317113333333335
det214_3;840.0;982.0;24.317113333333335
det214_3;900.0;982.0;24.317113333333335
det214_3;960.0;982.0;24.317113333333335
det214_3;1020.0;982.0;24.317113333333335
det214_3;1080.0;982.0;24.317113333333335
det214_3;1140.0;982.0;24.317113333333335
det214_3;1200.0;982.0;24.317113333333335
det214_3;1260.0;982.0;24.317113333333335
det214_3;1320.0;982.0;24.317113333333335
det214_3;1380.0;982.0;24.317113333333335
det224_0;0.0;787.0;29.159905249457694
det224_0;60.0;787.0;29.159905249457694
det224_0;120.0;787.0;29.159905249457694
det224_0;180.0;787.0;29.159905249457694
det224_0;240.0;787.0;29.159905249457694
det224_0;300.0;787.0;29.159905249457694
det224_0;360.0;787.0;29.159905249457694
det224_0;420.0;787.0;29.159905249457694
det224_0;480.0;787.0;29.159905249457694
det224_0;540.0;787.0;29.159905249457694
det224_0;600.0;787.0;29.159905249457694
det224_0;660.0;787.0;29.159905249457694
det224_0;720.0;787.0;29.159905249457694
det224_0;780.0;787.0;29.159905249457694
det224_0;840.0;787.0;29.159905249457694
det224_0;900.0;787.0;29.159905249457694
det224_0;960.0;787.0;29.159905249457694
det224_0;1020.0;787.0;29.159905249457694
det224_0;1080.0;787.0;29.159905249457694
det224_0;1140.0;787.0;29.159905249457694
det224_0;1200.0;787.0;29.159905249457694
det224_0;1260.0;787.0;29.159905249457694
det224_0;1320.0;787.0;29.159905249457694
det224_0;1380.0;787.0;29.159905249457694
det224_1;0.0;787.0;29.159905249457694
det224_1;60.0;787.0;29.159905249457694
det224_1;120.0;787.0;29.159905249457694
det224_1;180.0;787.0;29.159905249457694
det224_1;240.0;787.0;29.159905249457694
det224_1;300.0;787.0;29.159905249457694
det224_1;360.0;787.0;29.159905249457694
det224_1;420.0;787.0;29.159905249457694
det224_1;480.0;787.0;29.159905249457694
det224_1;540.0;787.0;29.159905249457694
det224_1;600.0;787.0;29.159905249457694
det224_1;660.0;787.0;29.159905249457694
det224_1;720.0;787.0;29.159905249457694
det224_1;780.0;787.0;29.159905249457694
det224_1;840.0;787.0;29.159905249457694
det224_1;900.0;787.0;29.159905249457694
det224_1;960.0;787.0;29.159905249457694
det224_1;1020.0;787.0;29.159905249457694
det224_1;1080.0;787.0;29.159905249457694
det224_1;1140.0;787.0;29.159905249457694
det224_1;1200.0;787.0;29.159905249457694
det224_1;1260.0;787.0;29.159905249457694
det224_1;1320.0;787.0;29.159905249457694
det224_1;1380.0;787.0;29.159905249457694
det224_2;0.0;787.0;29.159905249457694
det224_2;60.0;787.0;29.159905249457694
det224_2;120.0;787.0;29.159905249457694
det224_2;180.0;787.0;29.159905249457694
det224_2;240.0;787.0;29.159905249457694
det224_2;300.0;787.0;29.159905249457694
det224_2;360.0;787.0;29.159905249457694
det224_2;420.0;787.0;29.159905249457694
det224_2;480.0;787.0;29.159905249457694
det224_2;540.0;787.0;29.159905249457694
det224_2;600.0;787.0;29.159905249457694
det224_2;660.0;787.0;29.159905249457694
det224_2;720.0;787.0;29.159905249457694
det224_2;780.0;787.0;29.159905249457694
det224_2;840.0;787.0;29.159905249457694
det224_2;900.0;787.0;29.159905249457694
det224_2;960.0;787.0;29.159905249457694
det224_2;1020.0;787.0;29.159905249457694
det224_2;1080.0;787.0;29.159905249457694
det224_2;1140.0;787.0;29.159905249457694
det224_2;1200.0;787.0;29.159905249457694
det224_2;1260.0;787.0;29.159905249457694
det224_2;1320.0;787.0;29.159905249457694
det224_2;1380.0;787.0;29.159905249457694
det236_0;0.0;936.0;27.72192828405069
det236_0;60.0;936.0;27.72192828405069
det236_0;120.0;936.0;27.72192828405069
det236_0;180.0;936.0;27.72192828405069
det236_0;240.0;936.0;27.72192828405069
det236_0;300.0;936.0;27.72192828405069
det236_0;360.0;936.0;27.72192828405069
det236_0;420.0;936.0;27.72192828405069
det236_0;480.0;936.0;27.72192828405069
det236_0;540.0;936.0;27.72192828405069
det236_0;600.0;936.0;27.72192828405069
det236_0;660.0;936.0;27.72192828405069
det236_0;720.0;936.0;27.72192828405069
det236_0;780.0;936.0;27.72192828405069
det236_0;840.0;936.0;27.72192828405069
det236_0;900.0;936.0;27.72192828405069
det236_0;960.0;936.0;27.72192828405069
det236_0;1020.0;936.0;27.72192828405069
det236_0;1080.0;936.0;27.72192828405069
det236_0;1140.0;936.0;27.72192828405069
det236_0;1200.0;936.0;27.72192828405069
det236_0;1260.0;936.0;27.72192828405069
det236_0;1320.0;936.0;27.72192828405069
det236_0;1380.0;936.0;27.72192828405069
det236_1;0.0;936.0;27.72192828405069
det236_1;60.0;936.0;27.72192828405069
det236_1;120.0;936.0;27.72192828405069
det236_1;180.0;936.0;27.72192828405069
det236_1;240.0;936.0;27.72192828405069
det236_1;300.0;936.0;27.72192828405069
det236_1;360.0;936.0;27.72192828405069
det236_1;420.0;936.0;27.72192828405069
det236_1;480.0;936.0;27.72192828405069
det236_1;540.0;936.0;27.72192828405069
det236_1;600.0;936.0;27.72192828405069
det236_1;660.0;936.0;27.72192828405069
det236_1;720.0;936.0;27.72192828405069
det236_1;780.0;936.0;27.72192828405069
det236_1;840.0;936.0;27.72192828405069
det236_1;900.0;936.0;27.72192828405069
det236_1;960.0;936.0;27.72192828405069
det236_1;1020.0;936.0;27.72192828405069
det236_1;1080.0;936.0;27.72192828405069
det236_1;1140.0;936.0;27.72192828405069
det236_1;1200.0;936.0;27.72192828405069
det236_1;1260.0;936.0;27.72192828405069
det236_1;1320.0;936.0;27.72192828405069
det236_1;1380.0;936.0;27.72192828405069
det236_2;0.0;936.0;27.72192828405069
det236_2;60.0;936.0;27.72192828405069
det236_2;120.0;936.0;27.72192828405069
det236_2;180.0;936.0;27.72192828405069
det236_2;240.0;936.0;27.72192828405069
det236_2;300.0;936.0;27.72192828405069
det236_2;360.0;936.0;27.72192828405069
det236_2;420.0;936.0;27.72192828405069
det236_2;480.0;936.0;27.72192828405069
det236_2;540.0;936.0;27.72192828405069
det236_2;600.0;936.0;27.72192828405069
det236_2;660.0;936.0;27.72192828405069
det236_2;720.0;936.0;27.72192828405069
det236_2;780.0;936.0;27.72192828405069
det236_2;840.0;936.0;27.72192828405069
det236_2;900.0;936.0;27.72192828405069
det236_2;960.0;936.0;27.72192828405069
det236_2;1020.0;936.0;27.72192828405069
det236_2;1080.0;936.0;27.72192828405069
det236_2;1140.0;936.0;27.72192828405069
det236_2;1200.0;936.0;27.72192828405069
det236_2;1260.0;936.0;27.72192828405069
det236_2;1320.0;936.0;27.72192828405069
det236_2;1380.0;936.0;27.72192828405069
det236_3;0.0;936.0;27.72192828405069
det236_3;60.0;936.0;27.72192828405069
det236_3;120.0;936.0;27.72192828405069
det236_3;180.0;936.0;27.72192828405069
det236_3;240.0;936.0;27.72192828405069
det236_3;300.0;936.0;27.72192828405069
det236_3;360.0;936.0;27.72192828405069
det236_3;420.0;936.0;27.72192828405069
det236_3;480.0;936.0;27.72192828405069
det236_3;540.0;936.0;27.72192828405069
det236_3;600.0;936.0;27.72192828405069
det236_3;660.0;936.0;27.72192828405069
det236_3;720.0;936.0;27.72192828405069
det236_3;780.0;936.0;27.72192828405069
det236_3;840.0;936.0;27.72192828405069
det236_3;900.0;936.0;27.72192828405069
det236_3;960.0;936.0;27.72192828405069
det236_3;1020.0;936.0;27.72192828405069
det236_3;1080.0;936.0;27.72192828405069
det236_3;1140.0;936.0;27.72192828405069
det236_3;1200.0;936.0;27.72192828405069
det236_3;1260.0;936.0;27.72192828405069
det236_3;1320.0;936.0;27.72192828405069
det236_3;1380.0;936.0;27.72192828405069
det236_4;0.0;936.0;27.72192828405069
det236_4;60.0;936.0;27.72192828405069
det236_4;120.0;936.0;27.72192828405069
det236_4;180.0;936.0;27.72192828405069
det236_4;240.0;936.0;27.72192828405069
det236_4;300.0;936.0;27.72192828405069
det236_4;360.0;936.0;27.72192828405069
det236_4;420.0;936.0;27.72192828405069
det236_4;480.0;936.0;27.72192828405069
det236_4;540.0;936.0;27.72192828405069
det236_4;600.0;936.0;27.72192828405069
det236_4;660.0;936.0;27.72192828405069
det236_4;720.0;936.0;27.72192828405069
det236_4;780.0;936.0;27.72192828405069
det236_4;840.0;936.0;27.72192828405069
det236_4;900.0;936.0;27.72192828405069
det236_4;960.0;936.0;27.72192828405069
det236_4;1020.0;936.0;27.72192828405069
det236_4;1080.0;936.0;27.72192828405069
det236_4;1140.0;936.0;27.72192828405069
det236_4;1200.0;936.0;27.72192828405069
det236_4;1260.0;936.0;27.72192828405069
det236_4;1320.0;936.0;27.72192828405069
det236_4;1380.0;936.0;27.72192828405069
det236_5;0.0;936.0;27.72192828405069
det236_5;60.0;936.0;27.72192828405069
det236_5;120.0;936.0;27.72192828405069
det236_5;180.0;936.0;27.72192828405069
det236_5;240.0;936.0;27.72192828405069
det236_5;300.0;936.0;27.72192828405069
det236_5;360.0;936.0;27.72192828405069
det236_5;420.0;936.0;27.72192828405069
det236_5;480.0;936.0;27.72192828405069
det236_5;540.0;936.0;27.72192828405069
det236_5;600.0;936.0;27.72192828405069
det236_5;660.0;936.0;27.72192828405069
det236_5;720.0;936.0;27.72192828405069
det236_5;780.0;936.0;27.72192828405069
det236_5;840.0;936.0;27.72192828405069
det236_5;900.0;936.0;27.72192828405069
det236_5;960.0;936.0;27.72192828405069
det236_5;1020.0;936.0;27.72192828405069
det236_5;1080.0;936.0;27.72192828405069
det236_5;1140.0;936.0;27.72192828405069
det236_5;1200.0;936.0;27.72192828405069
det236_5;1260.0;936.0;27.72192828405069
det236_5;1320.0;936.0;27.72192828405069
det236_5;1380.0;936.0;27.72192828405069
det283_0;0.0;970.0;27.793000958100237
det283_0;60.0;970.0;27.793000958100237
det283_0;120.0;970.0;27.793000958100237
det283_0;180.0;970.0;27.793000958100237
det283_0;240.0;970.0;27.793000958100237
det283_0;300.0;970.0;27.793000958100237
det283_0;360.0;970.0;27.793000958100237
det283_0;420.0;970.0;27.793000958100237
det283_0;480.0;970.0;27.793000958100237
det283_0;540.0;970.0;27.793000958100237
det283_0;600.0;970.0;27.793000958100237
det283_0;660.0;970.0;27.793000958100237
det283_0;720.0;970.0;27.793000958100237
det283_0;780.0;970.0;27.793000958100237
det283_0;840.0;970.0;27.793000958100237
det283_0;900.0;970.0;27.793000958100237
det283_0;960.0;970.0;27.793000958100237
det283_0;1020.0;970.0;27.793000958100237
det283_0;1080.0;970.0;27.793000958100237
det283_0;1140.0;970.0;27.793000958100237
det283_0;1200.0;970.0;27.793000958100237
det283_0;1260.0;970.0;27.793000958100237
det283_0;1320.0;970.0;27.793000958100237
det283_0;1380.0;970.0;27.793000958100237
det283_1;0.0;970.0;27.793000958100237
det283_1;60.0;970.0;27.793000958100237
det283_1;120.0;970.0;27.793000958100237
det283_1;180.0;970.0;27.793000958100237
det283_1;240.0;970.0;27.793000958100237
det283_1;300.0;970.0;27.793000958100237
det283_1;360.0;970.0;27.793000958100237
det283_1;420.0;970.0;27.793000958100237
det283_1;480.0;970.0;27.793000958100237
det283_1;540.0;970.0;27.793000958100237
det283_1;600.0;970.0;27.793000958100237
det283_1;660.0;970.0;27.793000958100237
det283_1;720.0;970.0;27.793000958100237
det283_1;780.0;970.0;27.793000958100237
det283_1;840.0;970.0;27.793000958100237
det283_1;900.0;970.0;27.793000958100237
det283_1;960.0;970.0;27.793000958100237
det283_1;1020.0;970.0;27.793000958100237
det283_1;1080.0;970.0;27.793000958100237
det283_1;1140.0;970.0;27.793000958100237
det283_1;1200.0;970.0;27.793000958100237
det283_1;1260.0;970.0;27.793000958100237
det283_1;1320.0;970.0;27.793000958100237
det283_1;1380.0;970.0;27.793000958100237
det283_2;0.0;970.0;27.793000958100237
det283_2;60.0;970.0;27.793000958100237
det283_2;120.0;970.0;27.793000958100237
det283_2;180.0;970.0;27.793000958100237
det283_2;240.0;970.0;27.793000958100237
det283_2;300.0;970.0;27.793000958100237
